fixture_id,source_snapshot,source_path,content_kind,served_url,sha256,license_provenance,sensitive,used_by,copy_decision,destination_path
coverage_iiif_contentdm-metadata_json,a304e43,migration-sources/dezoomify-rs/dezoomify-core/testdata/coverage/iiif/contentdm-metadata.json,json,coverage/iiif/contentdm-metadata.json,a7e93f5ca675c6bfcfa55260d38bb1e1004d7459cd1e1d6fb471ad6f2920ae5b,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/coverage/iiif/contentdm-metadata.json
coverage_iiif_default-port-info_json,a304e43,migration-sources/dezoomify-rs/dezoomify-core/testdata/coverage/iiif/default-port-info.json,json,coverage/iiif/default-port-info.json,c7c387ae02620381ed2b23e22cd9a4717d20e0680c39d9ab24734a951c4bfa31,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/coverage/iiif/default-port-info.json
coverage_iiif_edge-dimensions-info_json,a304e43,migration-sources/dezoomify-rs/dezoomify-core/testdata/coverage/iiif/edge-dimensions-info.json,json,coverage/iiif/edge-dimensions-info.json,b5f220982a64615c2cb4322ff3209aefaa47a1311299b41075b40391099180b5,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/coverage/iiif/edge-dimensions-info.json
coverage_iiif_londonmuseum-info_json,a304e43,migration-sources/dezoomify-rs/dezoomify-core/testdata/coverage/iiif/londonmuseum-info.json,json,coverage/iiif/londonmuseum-info.json,43da87d08df21224dc32c702846e9de9d6949a43f61f505cb7bf401b5e0f94d4,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/coverage/iiif/londonmuseum-info.json
coverage_iiif_londonmuseum-object_html,a304e43,migration-sources/dezoomify-rs/dezoomify-core/testdata/coverage/iiif/londonmuseum-object.html,html,coverage/iiif/londonmuseum-object.html,edcc8e01a2f274f4f733df749304d92754c0738266121fd34ec646f967696d01,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/coverage/iiif/londonmuseum-object.html
coverage_iiif_malformed-tile-info_json,a304e43,migration-sources/dezoomify-rs/dezoomify-core/testdata/coverage/iiif/malformed-tile-info.json,json,coverage/iiif/malformed-tile-info.json,d07d807e388520c5bfeaae1b1df26a350cdcbff0e39b066604953d3e9ad53670,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/coverage/iiif/malformed-tile-info.json
coverage_iiif_map-view-info_json,a304e43,migration-sources/dezoomify-rs/dezoomify-core/testdata/coverage/iiif/map-view-info.json,json,coverage/iiif/map-view-info.json,03743b4802bac9d359fea25094067191ac0a2350a176285942de1c76eb9c9ba9,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/coverage/iiif/map-view-info.json
coverage_iiif_national-gallery-info_json,a304e43,migration-sources/dezoomify-rs/dezoomify-core/testdata/coverage/iiif/national-gallery-info.json,json,coverage/iiif/national-gallery-info.json,208eb21fbed5dcefbd57a514a77b4444597fa73ef116573e5da19f45b1ad7be7,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/coverage/iiif/national-gallery-info.json
coverage_iiif_national-gallery_html,a304e43,migration-sources/dezoomify-rs/dezoomify-core/testdata/coverage/iiif/national-gallery.html,html,coverage/iiif/national-gallery.html,9d35e9db18948913b1eb17d5769517805dd56b18ed537518e024d1f5647b2f68,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/coverage/iiif/national-gallery.html
coverage_iiif_non-divisible-info_json,a304e43,migration-sources/dezoomify-rs/dezoomify-core/testdata/coverage/iiif/non-divisible-info.json,json,coverage/iiif/non-divisible-info.json,185b1b2382e61998307cb1682d6723a5938190b4d3d656a97bba691a082b4577,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/coverage/iiif/non-divisible-info.json
coverage_iiif_onb-manifest_json,a304e43,migration-sources/dezoomify-rs/dezoomify-core/testdata/coverage/iiif/onb-manifest.json,json,coverage/iiif/onb-manifest.json,7abe624f7e23f6ee373147a4181f9bdbee8b72923ca22309d0a338b3562767c9,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/coverage/iiif/onb-manifest.json
coverage_iiif_philamuseum-escaped_html,a304e43,migration-sources/dezoomify-rs/dezoomify-core/testdata/coverage/iiif/philamuseum-escaped.html,html,coverage/iiif/philamuseum-escaped.html,afc62bee8623d97eed652d5dd959c129b63954036149d71bf9c35898e7048d73,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/coverage/iiif/philamuseum-escaped.html
coverage_iiif_philamuseum-info_json,a304e43,migration-sources/dezoomify-rs/dezoomify-core/testdata/coverage/iiif/philamuseum-info.json,json,coverage/iiif/philamuseum-info.json,040d77b959882e4f7e565c3d436aa956380b6e87a67b95c5c14346390d382e9b,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/coverage/iiif/philamuseum-info.json
coverage_iiif_philamuseum-raw-info_json,a304e43,migration-sources/dezoomify-rs/dezoomify-core/testdata/coverage/iiif/philamuseum-raw-info.json,json,coverage/iiif/philamuseum-raw-info.json,68454bbd45c2ce20f368a75ac95754765cec4c31b6084f13c4be319951dc5252,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/coverage/iiif/philamuseum-raw-info.json
coverage_iiif_philamuseum-raw_html,a304e43,migration-sources/dezoomify-rs/dezoomify-core/testdata/coverage/iiif/philamuseum-raw.html,html,coverage/iiif/philamuseum-raw.html,7eaeed4c489802ba0ac1c5c22c2bcad20bbb97a9d0fb102200971338b0ebfb3c,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/coverage/iiif/philamuseum-raw.html
coverage_iiif_plain-image-manifest_json,a304e43,migration-sources/dezoomify-rs/dezoomify-core/testdata/coverage/iiif/plain-image-manifest.json,json,coverage/iiif/plain-image-manifest.json,44142b7f00b2038ac9cdfc7b3d9351970dffcf157c3393b9a24771975cac4181,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/coverage/iiif/plain-image-manifest.json
coverage_iiif_presentation-info_json,a304e43,migration-sources/dezoomify-rs/dezoomify-core/testdata/coverage/iiif/presentation-info.json,json,coverage/iiif/presentation-info.json,5c6fc0bd375c53c99544e967d7443d40e257c83aca3cb34ee3eda7b88cba6801,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/coverage/iiif/presentation-info.json
coverage_iiif_presentation-manifest_json,a304e43,migration-sources/dezoomify-rs/dezoomify-core/testdata/coverage/iiif/presentation-manifest.json,json,coverage/iiif/presentation-manifest.json,efd5adff05c92aaee4bab488321206b5cfcb016897e3d3cb8477dcfb672c16c8,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/coverage/iiif/presentation-manifest.json
coverage_iiif_private-id-info_json,a304e43,migration-sources/dezoomify-rs/dezoomify-core/testdata/coverage/iiif/private-id-info.json,json,coverage/iiif/private-id-info.json,2c809d287e3fb64fb7ab219f060d1dbe303c6e801fd69bf98e71024ea424f578,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/coverage/iiif/private-id-info.json
coverage_iiif_v2-info_json,a304e43,migration-sources/dezoomify-rs/dezoomify-core/testdata/coverage/iiif/v2-info.json,json,coverage/iiif/v2-info.json,9607f90281f94bbfc2fa072e042c198ef1addfa70a13c05bce5f7441f3e18e66,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/coverage/iiif/v2-info.json
coverage_iiif_v3-info_json,a304e43,migration-sources/dezoomify-rs/dezoomify-core/testdata/coverage/iiif/v3-info.json,json,coverage/iiif/v3-info.json,2d7df1493cb5d03cf2f408ac3656dcc726af7ef3c4faa1da87ff80165ec4bc23,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/coverage/iiif/v3-info.json
coverage_lizardtech_calcrgn_xml,a304e43,migration-sources/dezoomify-rs/dezoomify-core/testdata/coverage/lizardtech/calcrgn.xml,xml,coverage/lizardtech/calcrgn.xml,306ec8eed846d0ed9279800a49c20a23be97762eb79521d51d15acbd684d277b,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/coverage/lizardtech/calcrgn.xml
coverage_pnav_image_json,a304e43,migration-sources/dezoomify-rs/dezoomify-core/testdata/coverage/pnav/image.json,json,coverage/pnav/image.json,7118a8282f90e96c741a64eea9ee6cae149152f0a879ac30174a68a2e43f6713,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/coverage/pnav/image.json
coverage_pnav_page_html,a304e43,migration-sources/dezoomify-rs/dezoomify-core/testdata/coverage/pnav/page.html,html,coverage/pnav/page.html,7eaa9aebf3e4a045231d963983396cdce15604babd764457cf544c61357f73b2,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/coverage/pnav/page.html
coverage_topviewer_data_json,a304e43,migration-sources/dezoomify-rs/dezoomify-core/testdata/coverage/topviewer/data.json,json,coverage/topviewer/data.json,371e9e9416d54ef48c13d13cb32f50c5f75682343fc0d51a5b8545935d4ecdff,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/coverage/topviewer/data.json
coverage_topviewer_media_json,a304e43,migration-sources/dezoomify-rs/dezoomify-core/testdata/coverage/topviewer/media.json,json,coverage/topviewer/media.json,110dfb3f455f6ae27fcd7bf3cfcabf6ae5e06d36e40b8c0314db49ef4c8d8bf7,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/coverage/topviewer/media.json
coverage_topviewer_mediabank_html,a304e43,migration-sources/dezoomify-rs/dezoomify-core/testdata/coverage/topviewer/mediabank.html,html,coverage/topviewer/mediabank.html,edfb122a5c4999c18b811d57cba750d409928f1098651890e62116267ec90fdf,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/coverage/topviewer/mediabank.html
coverage_topviewer_thumbnail_html,a304e43,migration-sources/dezoomify-rs/dezoomify-core/testdata/coverage/topviewer/thumbnail.html,html,coverage/topviewer/thumbnail.html,12b1a1cbded214bae8aa2684b4558fe9736a635ee2a1257cae0dfb30960619b3,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/coverage/topviewer/thumbnail.html
coverage_vls_zoom_html,a304e43,migration-sources/dezoomify-rs/dezoomify-core/testdata/coverage/vls/zoom.html,html,coverage/vls/zoom.html,bedff3133d6474797236080d146c55e6cec9768133b69201cdd343f0efa3a5e8,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/coverage/vls/zoom.html
coverage_wmts_WMTSCapabilities_xml,a304e43,migration-sources/dezoomify-rs/dezoomify-core/testdata/coverage/wmts/WMTSCapabilities.xml,xml,coverage/wmts/WMTSCapabilities.xml,05dc2a9e54f67861012277a283703107e0c5db746936ab2919a40f2a03903060,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/coverage/wmts/WMTSCapabilities.xml
coverage_xlimage_pyramid_imgf_xml,a304e43,migration-sources/dezoomify-rs/dezoomify-core/testdata/coverage/xlimage/pyramid.imgf.xml,xml,coverage/xlimage/pyramid.imgf.xml,1730581d9b7e09d77ba872d6d3d26756a8412722cfcaf6c3aebbc8e9ac5c6a6e,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/coverage/xlimage/pyramid.imgf.xml
coverage_xlimage_sample_imgi_xml,a304e43,migration-sources/dezoomify-rs/dezoomify-core/testdata/coverage/xlimage/sample.imgi.xml,xml,coverage/xlimage/sample.imgi.xml,a05b46b5aaa1907a3d133d0f3d7c6dbb98ba7a15ad54ccdac96123c9e6344c5c,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/coverage/xlimage/sample.imgi.xml
coverage_zoomify_ngv-ImageProperties_xml,a304e43,migration-sources/dezoomify-rs/dezoomify-core/testdata/coverage/zoomify/ngv-ImageProperties.xml,xml,coverage/zoomify/ngv-ImageProperties.xml,8db06c7abea88605d4be80fc16b8cb4bf71caca948fedcf378968b4a5af795d4,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/coverage/zoomify/ngv-ImageProperties.xml
coverage_zoomify_ngv_html,a304e43,migration-sources/dezoomify-rs/dezoomify-core/testdata/coverage/zoomify/ngv.html,html,coverage/zoomify/ngv.html,678a2f8ef13e6652291be598ab22869542bd6031ddbf954b875d598a1bdd669f,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/coverage/zoomify/ngv.html
google_arts_and_culture_page_source_html,a304e43,migration-sources/dezoomify-rs/dezoomify-core/testdata/google_arts_and_culture/page_source.html,html,google_arts_and_culture/page_source.html,dbffaf6380fec641e7ab6ec420351b807780bf4e02d4b21a32d317b0b221f66b,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),review:test-double-token,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/google_arts_and_culture/page_source.html
google_arts_and_culture_page_source_2021-06-30_html,a304e43,migration-sources/dezoomify-rs/dezoomify-core/testdata/google_arts_and_culture/page_source_2021-06-30.html,html,google_arts_and_culture/page_source_2021-06-30.html,44e4cc977c3e3b52befc3b5abbbe3b17dbdded7fbef5935bae9a4af64b602242,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),review:test-double-token,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/google_arts_and_culture/page_source_2021-06-30.html
google_arts_and_culture_page_source_newformat_html,a304e43,migration-sources/dezoomify-rs/dezoomify-core/testdata/google_arts_and_culture/page_source_newformat.html,html,google_arts_and_culture/page_source_newformat.html,7fc7dc107ab3f3fdb4fa0c8161971cc5d641a741a2d04bff5ed8e90ffabb364e,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),review:test-double-token,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/google_arts_and_culture/page_source_newformat.html
google_arts_and_culture_page_source_null_html,a304e43,migration-sources/dezoomify-rs/dezoomify-core/testdata/google_arts_and_culture/page_source_null.html,html,google_arts_and_culture/page_source_null.html,b63d2d8dfe0b76d07d87c179afea8b34724aedae73c3f7d26dc271b14aaa2577,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),review:test-double-token,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/google_arts_and_culture/page_source_null.html
google_arts_and_culture_page_source_wildflower_html,a304e43,migration-sources/dezoomify-rs/dezoomify-core/testdata/google_arts_and_culture/page_source_wildflower.html,html,google_arts_and_culture/page_source_wildflower.html,fde8eac3cc8862be4ad7dbab6534fa4bb143af84b182be9f8550d012051eca70,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),review:test-double-token,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/google_arts_and_culture/page_source_wildflower.html
google_arts_and_culture_tile_jpg,a304e43,migration-sources/dezoomify-rs/dezoomify-core/testdata/google_arts_and_culture/tile.jpg,jpg,google_arts_and_culture/tile.jpg,564df87686e7b43248b32cee5e1c36fd8ca9efc5761779e3aeebd66d2a3e2cfc,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),review:test-double-token,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/google_arts_and_culture/tile.jpg
google_arts_and_culture_tile_encrypted_bin,a304e43,migration-sources/dezoomify-rs/dezoomify-core/testdata/google_arts_and_culture/tile_encrypted.bin,bin,google_arts_and_culture/tile_encrypted.bin,6964cac499193de31a5b0c23f4be3996fad22638d460bfbbe6f7ec5ce075a791,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),review:test-double-token,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/google_arts_and_culture/tile_encrypted.bin
google_arts_and_culture_tile_info_xml,a304e43,migration-sources/dezoomify-rs/dezoomify-core/testdata/google_arts_and_culture/tile_info.xml,xml,google_arts_and_culture/tile_info.xml,a222d896edd49a0065489cb301cacdc71d6f8a0385c8f3f7d012298ebcc43c40,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),review:test-double-token,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/google_arts_and_culture/tile_info.xml
krpano_geografiche_xml,a304e43,migration-sources/dezoomify-rs/dezoomify-core/testdata/krpano/geografiche.xml,xml,krpano/geografiche.xml,a34ec4cb0f20825172844b0826bb5d5e03ebeccecf86d4c17a6f493ceffc5f1a,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/krpano/geografiche.xml
krpano_krpano_360cities_xml,a304e43,migration-sources/dezoomify-rs/dezoomify-core/testdata/krpano/krpano_360cities.xml,xml,krpano/krpano_360cities.xml,cba57f02cf36f018c7c698837187fa92ab88874cc664540cae6f243e8b8d1b27,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/krpano/krpano_360cities.xml
krpano_krpano_scenes_xml,a304e43,migration-sources/dezoomify-rs/dezoomify-core/testdata/krpano/krpano_scenes.xml,xml,krpano/krpano_scenes.xml,2f7cae99cfa79bab1f3030b4ec0f3e18766e623073b579db5745fdb8d2056a55,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/krpano/krpano_scenes.xml
krpano_pba_lille_gigapixels_1515_bellegambe_xml,a304e43,migration-sources/dezoomify-rs/dezoomify-core/testdata/krpano/pba_lille_gigapixels_1515_bellegambe.xml,xml,krpano/pba_lille_gigapixels_1515_bellegambe.xml,81223484fd4182af1a753a04322e71f0cbc10eb86cf4d6b12dae0c5690ce5544,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/krpano/pba_lille_gigapixels_1515_bellegambe.xml
krpano_encrypted_2013-08-09-B_plaintext_xml,a304e43,migration-sources/dezoomify-rs/dezoomify-core/testdata/krpano/encrypted/2013-08-09-B/plaintext.xml,xml,krpano/encrypted/2013-08-09-B/plaintext.xml,f5e1ca4dbc7ac293e3cb7dea3691969266fe85a04bef87a49d0f31d70b5d34b4,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/krpano/encrypted/2013-08-09-B/plaintext.xml
krpano_encrypted_2013-08-09-B_tour_xml,a304e43,migration-sources/dezoomify-rs/dezoomify-core/testdata/krpano/encrypted/2013-08-09-B/tour.xml,xml,krpano/encrypted/2013-08-09-B/tour.xml,c9825732f43babbe67b1d606d371e48917e7012e4d3385e1e732d1b7ecc8deb9,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/krpano/encrypted/2013-08-09-B/tour.xml
micrio_info_json,a304e43,migration-sources/dezoomify-rs/dezoomify-core/testdata/micrio/info.json,json,micrio/info.json,80ee7c66ee39c6d02aacff8fd048a7b765a10bb14c5b51f2e0dfa3d57fb045f9,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/micrio/info.json
micrio_viewer_html,a304e43,migration-sources/dezoomify-rs/dezoomify-core/testdata/micrio/viewer.html,html,micrio/viewer.html,8969368604a052f954f050caf9a041f2fe564467df58bfc0b5244c236d6613ed,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/micrio/viewer.html
deepzoom_expected_result_png,a304e43,migration-sources/dezoomify-rs/testdata/deepzoom/expected_result.png,png,deepzoom/expected_result.png,6ddd1542a4ce6ef8ebeb03903f6337ce5e6cbb5245ba569858397826283a3d10,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/deepzoom/expected_result.png
deepzoom_legacy-embed_html,a304e43,migration-sources/dezoomify-rs/testdata/deepzoom/legacy-embed.html,html,deepzoom/legacy-embed.html,543d2e3b5230a6978ac2f6ad149b85abeb2f23ad2b021f28b4fa4124eb2a4f59,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/deepzoom/legacy-embed.html
deepzoom_legacy_dzi,a304e43,migration-sources/dezoomify-rs/testdata/deepzoom/legacy.dzi,dzi,deepzoom/legacy.dzi,f3d2f700de77a38d6cb54bba46d8e5b81f2ed366087fba6025dfe9086dda97af,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/deepzoom/legacy.dzi
deepzoom_legacy_files_9_0_0_jpg,a304e43,migration-sources/dezoomify-rs/testdata/deepzoom/legacy_files/9/0_0.jpg,jpg,deepzoom/legacy_files/9/0_0.jpg,d3139a75aad73da45b8070fd1078d1ebb93167ee10e0684826f39ef1497a14ac,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/deepzoom/legacy_files/9/0_0.jpg
deepzoom_legacy_files_9_0_1_jpg,a304e43,migration-sources/dezoomify-rs/testdata/deepzoom/legacy_files/9/0_1.jpg,jpg,deepzoom/legacy_files/9/0_1.jpg,58a027cc67623f30307ec1197642dd456628b3ea7a9ec449414215e01ef0f100,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/deepzoom/legacy_files/9/0_1.jpg
deepzoom_legacy_files_9_1_0_jpg,a304e43,migration-sources/dezoomify-rs/testdata/deepzoom/legacy_files/9/1_0.jpg,jpg,deepzoom/legacy_files/9/1_0.jpg,438a43f807849303c7d6c32dd5f5994e1149b222f763a6183e0da213a9baa91d,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/deepzoom/legacy_files/9/1_0.jpg
deepzoom_legacy_files_9_1_1_jpg,a304e43,migration-sources/dezoomify-rs/testdata/deepzoom/legacy_files/9/1_1.jpg,jpg,deepzoom/legacy_files/9/1_1.jpg,98a6c484ceb9724b75534e1bdbc1d8d29f9f4475860900f47416b0391759af94,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/deepzoom/legacy_files/9/1_1.jpg
generic_map_0_0_jpg,a304e43,migration-sources/dezoomify-rs/testdata/generic/map_0_0.jpg,jpg,generic/map_0_0.jpg,d3139a75aad73da45b8070fd1078d1ebb93167ee10e0684826f39ef1497a14ac,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/generic/map_0_0.jpg
generic_map_0_1_jpg,a304e43,migration-sources/dezoomify-rs/testdata/generic/map_0_1.jpg,jpg,generic/map_0_1.jpg,58a027cc67623f30307ec1197642dd456628b3ea7a9ec449414215e01ef0f100,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/generic/map_0_1.jpg
generic_map_1_0_jpg,a304e43,migration-sources/dezoomify-rs/testdata/generic/map_1_0.jpg,jpg,generic/map_1_0.jpg,438a43f807849303c7d6c32dd5f5994e1149b222f763a6183e0da213a9baa91d,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/generic/map_1_0.jpg
generic_map_1_1_jpg,a304e43,migration-sources/dezoomify-rs/testdata/generic/map_1_1.jpg,jpg,generic/map_1_1.jpg,98a6c484ceb9724b75534e1bdbc1d8d29f9f4475860900f47416b0391759af94,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/generic/map_1_1.jpg
generic_map_expected_png,a304e43,migration-sources/dezoomify-rs/testdata/generic/map_expected.png,png,generic/map_expected.png,6ddd1542a4ce6ef8ebeb03903f6337ce5e6cbb5245ba569858397826283a3d10,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/generic/map_expected.png
zoomify_test_custom_size_ImageProperties_xml,a304e43,migration-sources/dezoomify-rs/testdata/zoomify/test_custom_size/ImageProperties.xml,xml,zoomify/test_custom_size/ImageProperties.xml,e2a48c1edeaaaa3c96a0f0a0c1d5d70ea74432f9d0340257233b96c61d4a684f,GPL project test data (web GPL-2.0-or-later; rs GPL-3.0-only),false,phase-02 audit,curate-in-phase-03,testdata/scenarios/<owning-scenario>/payloads/zoomify/test_custom_size/ImageProperties.xml
